SIC,HORIZ,"CAR(-1, +1)","CAR(-2, +2)",CROSS,CASH,LEV,Acq_size,Deal Attitude,Deal Status,Percentage of Shares Acquired,Tar. Private,DSIZE,Date (years)
6798,0,-0.009032,-0.00015,1,0,0.4250513,1242.924,Friendly,Completed,100,Sub.,,2007
6798,0,0.1040525,0.0957418,1,0,0.4020894,919.734,Friendly,Completed,100,Sub.,,2009
6798,0,-0.010455,0.0042995,1,0,0.4146897,1210.71,Friendly,Completed,100,Sub.,,2007
6798,0,0.0272273,0.0130417,0,1,0.537156,6327.529,Friendly,Completed,100,Sub.,,2014
6798,0,-0.014004,-0.043841,1,0,0.4250513,1177.872,Friendly,Completed,100,Sub.,,2007
6798,0,0.0008463,-0.012525,1,0,0.5278136,6737.074,Friendly,Completed,100,Sub.,,2014
6798,0,-0.006141,0.0059041,0,0,0.4094652,1227.947,Friendly,Completed,100,Sub.,,2007
6798,0,-0.018482,-0.030159,1,0,0.4217071,1170.904,Friendly,Completed,100,Priv.,,2010
6798,0,0.0129363,0.0350301,1,1,0.5210478,4620.809,Friendly,Completed,100,Sub.,,2013
6798,0,0.0273686,0.0345143,1,0,0.3890286,1170.575,Friendly,Completed,100,Priv.,,2007
6798,0,-0.018938,-0.028112,1,0,0.3890286,1146.18,Friendly,Completed,100,Priv.,,2007
6798,0,0.0100475,0.004112,1,0,0.537156,6080.15,Friendly,Completed,100,Priv.,,2014
6798,0,0.0269135,-0.004747,1,0,0.5488413,7463.101,Friendly,Completed,100,Priv.,,2015
6798,0,0.0140006,0.0270077,0,0,0.5190159,3315.402,Friendly,Completed,100,Priv.,,2012
6798,0,0.0028979,0.0385856,1,0,0.5372441,6691.277,Friendly,Completed,100,J.V.,,2014
6798,0,-0.02021,0.0076763,1,0,0.4250513,1185.57,Friendly,Completed,100,Sub.,,2007
6798,1,0.0040827,-0.014755,1,1,0.3994077,1018.966,Neutral,Pending,.,Priv.,,2009
1731,0,0.0338589,0.0335544,1,1,0.3017751,54.833,Friendly,Pending,.,Priv.,,2007
1731,0,-0.494684,-0.399938,1,0,0.7534752,3.384,Friendly,Completed,100,Sub.,,2013
1731,1,-0.018798,-0.096875,1,0,0.2722101,71.537,Friendly,Completed,100,Priv.,,2007
1731,1,0.0019667,0.1063534,0,1,0.2422423,42.63,Friendly,Completed,100,Priv.,,2008
1731,0,0.0161738,0.0548555,0,1,0.2722101,76.082,Friendly,Completed,100,Priv.,,2007
1731,0,0.0378596,0.0756751,1,1,0.2840687,51.41,Friendly,Completed,100,Priv.,,2008
1731,1,0.0267697,0.0285696,1,1,0.2623026,79.962,Friendly,Completed,100,Priv.,,2007
1731,0,0.0450598,0.0659191,1,0,0.2623026,78.364,Friendly,Completed,100,Priv.,,2007
1731,0,0.0706978,0.0023823,1,1,0.2793503,12.413,Friendly,Completed,100,Priv.,,2009
1731,0,0.0185245,0.0285012,0,0,0.2705518,26.242,Friendly,Completed,100,Priv.,,2009
1731,0,0.0974621,0.0802329,1,1,0.3017751,56.358,Friendly,Completed,100,Priv.,,2007
4931,0,-0.027938,-0.015333,1,0,0.7376232,1999.605,Friendly,Completed,100,Public,1456.471,2006
7812,0,-0.014867,-0.117514,0,0,0.1275876,115.761,Friendly,Completed,10,Priv.,,2006
1311,1,-0.029428,-0.125364,1,0,0.4583488,2704.65,Friendly,Completed,100,Priv.,,2015
6331,0,0.0126313,0.0231028,1,0,0.7832961,5273.517,Friendly,Completed,100,Priv.,,2007
6331,0,0.0056612,0.0124427,1,0,0.8076486,6569.052,Friendly,Completed,100,Priv.,,2006
6331,0,0.0425215,0.0835222,0,0,0.8139394,3440.965,Friendly,Withdrawn,.,Sub.,,2008
6331,0,0.0088435,0.0025578,0,0,0.7883535,4284.52,Friendly,Pending,.,Sub.,,2011
6331,1,0.0108328,0.0129334,0,0,0.7873054,5935.537,Friendly,Completed,20,Sub.,,2007
2810,0,-0.014899,-0.042502,1,0,1.1564461,1134.422,Friendly,Completed,100,Sub.,,2006
2810,0,-0.003037,-0.01338,0,0,0.9374681,5746.533,Friendly,Completed,100,Priv.,,2013
2810,0,-0.002784,-0.00818,0,0,0.8745575,6605.612,Friendly,Pending,.,J.V.,,2014
2810,0,0.0028723,-0.032449,0,0,0.9418386,4512.924,Friendly,Pending,.,Sub.,,2012
2810,0,-0.011658,-0.007271,1,0,1.0415954,2448.877,Friendly,Completed,100,Priv.,,2010
2810,0,0.000542,0.0070862,0,0,0.9418386,3672.721,Friendly,Completed,100,Priv.,,2012
2810,0,-0.030456,-0.01408,1,0,1.0566205,1880.635,Friendly,Completed,100,Public,6.452,2010
2810,0,0.016183,0.0164015,1,1,0.8966025,6611.051,Friendly,Completed,100,Sub.,,2013
2810,0,-0.000685,0.0205257,0,0,1.0415954,2140.482,Friendly,Pending,.,Priv.,,2010
6035,0,0.0038107,-0.013836,1,0,0.9339633,327.922,Friendly,Completed,.,Priv.,,2008
6035,0,-0.028543,-0.041166,1,0,0.8992337,720.971,Friendly,Completed,100,Public,70.677,2015
6035,0,-0.023059,-0.015076,1,1,0.9195991,291.901,Friendly,Completed,100,Sub.,,2010
6035,0,0.0302208,0.045463,1,0,0.9158272,627.58,Friendly,Completed,100,Priv.,,2013
6035,0,0.0224168,0.02807,1,0,0.9002323,906.344,Friendly,Pending,.,Priv.,,2015
5000,0,-0.024397,-0.021284,1,0,0.3689735,7128.337,Friendly,Completed,100,Priv.,,2009
5000,0,0.0023369,0.0112305,0,0,0.4223403,14682.897,Friendly,Completed,100,Sub.,,2012
5000,0,0.0054821,0.0007301,0,1,0.3693497,6083.553,Friendly,Completed,49.9,J.V.,,2008
5000,0,-0.02053,0.0212897,0,0,0.392485,5876.647,Friendly,Completed,51,J.V.,,2009
5000,0,0.0059618,-0.020101,0,1,0.3839405,15537.145,Friendly,Completed,100,Priv.,,2015
5000,0,-0.000457,0.0018953,1,0,0.3554457,17882.329,Friendly,Completed,100,Priv.,,2013
5000,0,0.0138236,0.0210782,0,0,0.3870156,10924.976,Friendly,Completed,100,Priv.,,2011
5000,0,0.0145221,0.0320118,1,0,0.3802632,6684.249,Friendly,Completed,100,Sub.,,2009
5000,0,-1.978e-06,-0.001857,1,0,0.3584485,18668.974,Friendly,Completed,100,Priv.,,2013
5000,0,-0.027868,-0.023916,1,0,0.4050753,8284.534,Friendly,Completed,100,Priv.,,2010
5000,0,0.0047466,0.021829,1,0,0.404391,13287.362,Friendly,Completed,100,Sub.,,2012
5000,0,-0.012839,-0.000949,0,0,0.3810435,7352.291,Friendly,Completed,80,Priv.,,2010
3715,1,0.1122346,0.0937175,1,1,0.7678777,624.086,Friendly,Completed,100,Sub.,,2013
3715,1,0.009037,0.028826,1,0,0.412669,232.161,Friendly,Completed,100,Sub.,,2008
3715,0,0.0637077,0.0852509,1,1,0.6228682,732.409,Friendly,Completed,100,Sub.,,2012
6020,0,0.0342076,0.0295066,1,0,0.9229192,58.335,Friendly,Pending,.,Sub.,,2007
6020,0,-0.008777,-0.023056,1,0,0.8968228,106458.98,Friendly,Completed,100,Public,5666.254,2007
6020,0,-0.019337,-0.020718,1,0,0.9026118,88242.201,Friendly,Completed,100,Sub.,,2006
6020,0,-0.005468,0.0170215,1,0,0.9025323,74949.519,Friendly,Completed,100,Sub.,,2008
6020,0,0.4594274,0.4874423,1,0,0.9037964,32166.941,Not Appl.,Dis Rumor,.,Public,41477.117,2008
6020,0,0.2149434,0.6397062,1,0,0.8997496,34719.143,Friendly,Completed,40,J.V.,,2008
6282,0,0.0117349,0.0118415,0,1,0.5097979,1058.382,Neutral,Completed,6.5,Sub.,,2012
6411,1,0.1083322,0.0742517,1,0,0.5845604,1689.997,Friendly,Completed,100,Sub.,,2014
6411,0,0.0386538,0.0009996,1,0,0.6701517,797.312,Friendly,Completed,100,Priv.,,2013
5331,0,-0.008821,0.031925,0,0,0.5999215,196933.63,Friendly,Pending,.,Sub.,,2007
5331,0,0.006981,0.0153643,1,1,0.5949453,212249.98,Not Appl.,Rumor,.,Priv.,,2017
5331,0,-0.005871,-0.012763,0,0,0.5999254,200530.43,Friendly,Completed,35,Priv.,,2006
5331,0,-0.006993,0.0011207,0,0,0.6003481,198523.05,Friendly,Pending,.,Priv.,,2007
5331,0,-0.018923,0.0222813,0,0,0.6323059,187309.91,Not Appl.,Status Unknown,.,Sub.,,2011
5331,0,-0.002427,0.0241893,0,0,0.586527,188591.51,Friendly,Pending,.,Sub.,,2015
5331,0,-0.036606,-0.042144,0,0,0.5974035,215936.5,Friendly,Completed,16.26,Public,2754.637,2009
5331,0,0.0227643,0.0496196,0,0,0.5974035,207581.47,Friendly,Completed,58.29,Public,2085.931,2008
5331,0,-0.023186,-0.039069,0,0,0.5999254,203657.16,Not Appl.,Status Unknown,.,Public,100.968,2006
5331,0,-0.002211,0.0137682,1,0,0.6086762,230818.86,Friendly,Completed,100,Priv.,,2016
5331,0,-0.001435,-0.011248,1,0,0.6033776,181263.02,Friendly,Completed,100,Priv.,,2011
5331,0,-0.013647,-0.045904,0,0,0.5709817,213331.52,Not Appl.,Status Unknown,.,Public,,2010
5331,0,-0.004021,-0.022264,0,1,0.6201114,183827.4,Friendly,Completed,51,Public,3442.866,2010
5331,0,0.0172404,0.0142888,0,0,0.6221814,253352.71,Not Appl.,Status Unknown,.,Sub.,,2013
5331,0,0.0005104,-0.028653,1,0,0.6216177,177674.12,Friendly,Completed,100,Priv.,,2011
5331,0,0.022304,0.0300854,0,0,0.6033776,186687.86,Friendly,Completed,.,Priv.,,2011
5331,0,-0.05542,-0.067942,0,0,0.6320531,214019.94,Friendly,Completed,33,Priv.,,2012
5331,0,-0.00824,-0.049722,0,0,0.6039793,189219.75,Not Appl.,Status Unknown,.,Public,,2009
5331,0,0.0055468,-0.00799,1,0,0.5954989,201481.89,Friendly,Completed,100,Priv.,,2010
5331,0,0.0024739,0.0184158,0,0,0.5954989,203653.58,Friendly,Withdrawn,.,Sub.,,2010
5331,0,0.0146807,0.010567,1,0,0.6187558,241873.98,Friendly,Completed,100,Priv.,,2014
5912,1,-0.088653,-0.080374,0,0,0.4434678,26960.954,Friendly,Completed,45,Priv.,,2012
5912,1,0.0223462,-0.002446,1,1,0.4341558,27735.576,Friendly,Completed,100,Sub.,,2010
5912,0,-0.010106,-0.008093,1,0,0.4650188,28580.996,Friendly,Completed,100,Sub.,,2012
5912,1,0.0183758,0.0194085,1,0,0.4046054,41620.561,Friendly,Completed,100,Priv.,,2006
5912,1,-0.012361,-0.021931,1,0,0.4537912,36746.54,Friendly,Completed,100,Sub.,,2011
5912,0,0.015289,0.0177248,1,0,0.4610119,39095.986,Friendly,Completed,.,Priv.,,2011
5912,0,-0.010904,-0.02325,1,0,0.4650188,28902.143,Friendly,Completed,100,Sub.,,2012
5912,0,0.0190396,0.0525077,1,0,0.4550236,30832.847,Friendly,Completed,.,Priv.,,2012
5912,1,-0.032392,-0.00058,1,0,0.4643251,25300.138,Friendly,Completed,100,Sub.,,2009
5912,1,0.0241493,0.0105016,1,0,0.4492617,36402.179,Friendly,Completed,100,Sub.,,2010
5912,1,0.0195965,0.0079739,1,1,0.4366748,46438.409,Friendly,Completed,100,Sub.,,2007
5912,0,0.0452926,0.0308063,1,0,0.3955471,42355.072,Friendly,Completed,100,Priv.,,2006
5912,1,0.0110697,0.0428099,1,0,0.4704389,47760.486,Friendly,Completed,100,Sub.,,2013
5912,1,-0.005817,0.0029312,1,0,0.4650188,29877.051,Friendly,Completed,100,Sub.,,2012
5912,1,-0.013039,-0.043273,1,1,0.4193426,36892.993,Unsolic.,Withdrawn,.,Public,2592.187,2008
5912,0,0.0314429,0.037412,1,0,0.4257474,31032.877,Friendly,Completed,100,Sub.,,2008
5912,0,0.0503664,0.0576204,1,0,0.3955471,40375.203,Neutral,Completed,100,Sub.,,2006
5912,1,-0.015724,-0.02413,1,0,0.4095067,45405.766,Friendly,Completed,100,Priv.,,2006
5912,0,0.0008552,-0.017798,1,0,0.3924868,45114.09,Friendly,Completed,100,Public,517.613,2007
5912,1,-0.012028,-0.016131,1,0,0.4643251,26484.232,Friendly,Pending,.,Sub.,,2009
5912,0,-0.029947,0.0139657,1,0,0.4357475,31041.649,Friendly,Completed,100,Sub.,,2009
5912,1,-0.029926,-0.044642,1,0,0.4650188,28877.987,Friendly,Pending,.,Sub.,,2012
5912,1,-0.002549,-0.001425,1,0,0.4492617,37673.051,Friendly,Completed,.,Priv.,,2010
5912,1,-0.021984,-0.041136,1,0,0.4492617,34106.722,Friendly,Completed,100,Sub.,,2010
5912,1,-0.007895,0.0091056,1,0,0.4470385,26731.11,Friendly,Completed,100,Sub.,,2012
5912,1,-0.007203,0.0196625,1,0,0.4250528,38801.928,Friendly,Completed,100,Sub.,,2007
5912,0,0.0301154,0.0283698,1,0,0.4019831,45842.219,Friendly,Completed,100,Priv.,,2007
5912,1,0.0411596,0.0467475,1,0,0.4489829,24088.611,Friendly,Completed,100,Priv.,,2009
5912,0,0.0183954,0.0071517,1,0,0.4388394,35164.262,Friendly,Pending,.,Priv.,,2008
5912,1,-0.014858,-0.061629,0,0,0.5349383,89258.723,Friendly,Pending,.,Public,259.254,2016
5912,1,-0.054546,-0.06374,1,0,0.5449391,89632.719,Friendly,Pending,.,Public,6382.219,2015
6162,1,0.069156,0.0602799,1,0,0.671375,278.207,Friendly,Completed,100,Sub.,,2012
6162,0,-0.000796,-0.007847,1,0,0.7847839,597.81,Friendly,Completed,.,Priv.,,2015
6162,0,0.0424463,0.0443622,1,0,0.7331169,462.489,Friendly,Completed,100,Sub.,,2014
4888,0,0.0240206,0.0154545,1,0,0.4704226,161031.54,Friendly,Pending,.,Priv.,,2016
4888,0,0.0447707,0.0446165,1,0,0.4529838,61971.987,Friendly,Completed,100,Priv.,,2011
4888,0,0.0042354,-0.002501,1,0,0.4313061,140287.36,Friendly,Pending,.,Priv.,,2014
4888,0,0.0157148,0.0234156,0,0,0.4509695,67039.501,Friendly,Completed,100,Priv.,,2007
4888,0,0.0009604,0.0077536,0,0,0.4411948,84121.61,Friendly,Completed,100,Sub.,,2012
4888,0,0.0300531,0.0119945,1,0,0.4873417,64261.782,Friendly,Completed,100,Sub.,,2008
4888,0,-0.008469,-0.008553,1,0,0.4948863,60764.585,Friendly,Completed,66.67,Sub.,,2008
4888,0,0.0113902,0.0403878,1,0,0.4397981,92423.091,Not Appl.,Status Unknown,.,Public,4892.713,2012
4888,0,-0.012049,-0.007816,0,0,0.4558478,46705.525,Friendly,Pending,.,J.V.,,2009
4888,0,0.0728127,0.091522,1,0,0.4774349,37516.523,Friendly,Completed,30,J.V.,,2009
4888,0,0.0045755,0.0138409,1,0,0.4873417,66662.311,Friendly,Completed,100,Priv.,,2008
4888,0,-0.054082,0.0063035,0,0,0.4613021,37316.708,Friendly,Completed,22,Public,1469.608,2008
4888,0,0.0362256,0.018175,1,0,0.4774349,38927.337,Friendly,Completed,100,Priv.,,2009
4888,0,-0.006049,-0.01293,1,0,0.4313061,141443.72,Friendly,Completed,100,Priv.,,2014
4888,0,-0.012538,-0.027788,1,0,0.4343922,47430.362,Friendly,Completed,100,Public,3171.93,2009
4888,0,0.0157993,0.0110851,0,0,0.5036242,48068.867,Friendly,Pending,.,Sub.,,2006
4888,0,-0.005617,-0.004947,1,0,0.4332606,63261.473,Friendly,Completed,100,Priv.,,2010
4888,0,0.0013556,-0.00442,0,0,0.4399013,76912.296,Friendly,Completed,100,Priv.,,2011
4888,0,0.0301021,0.0107732,1,0,0.4332606,65983.87,Friendly,Completed,100,Priv.,,2010
4888,0,0.0180423,0.015192,1,0,0.4399013,73778.832,Friendly,Completed,100,Priv.,,2011
1220,0,-0.08425,-0.140278,1,1,0.7940257,4941.335,Friendly,Completed,100,Sub.,,2010
1220,0,-0.003007,0.0175095,1,0,0.6691172,5375.095,Friendly,Completed,100,Sub.,,2010
1220,0,-0.001777,-0.054447,1,0,0.6410432,6462.355,Friendly,Pending,.,Priv.,,2011
1220,0,0.0964991,0.0959652,0,1,0.6691172,4607.073,Neutral,Completed,19.76,Public,,2010
6163,0,-0.110532,-0.16743,1,0,0.7069423,505.454,Friendly,Completed,100,Priv.,,2011
6163,0,-0.00535,0.008013,1,0,0.6874208,444.153,Friendly,Completed,100,Sub.,,2010
6163,0,0.1342867,0.0584664,1,0,0.8605628,661.339,Friendly,Completed,100,Sub.,,2013
6163,0,0.1733268,0.1716533,1,0,0.8658823,707.241,Friendly,Completed,100,Sub.,,2012
6163,0,-0.033252,0.0272791,1,0,0.8605628,1517.578,Friendly,Pending,.,Priv.,,2013
6163,0,-0.015676,-0.011224,1,0,0.6990031,417.688,Friendly,Completed,100,Priv.,,2010
2300,0,0.030892,0.0482299,0,0,0.4059448,2082.267,Friendly,Pending,.,Sub.,,2010
3652,0,0.0255559,0.0561492,0,1,0.9755824,4191.972,Unsolic.,Withdrawn,.,Public,3966.262,2006
3652,0,0.0874297,0.1205402,0,1,0.9878961,3301.497,Unsolic.,Withdrawn,.,Public,4221.536,2007
3652,0,-0.121065,-0.102939,0,0,1.0219075,1107.962,Friendly,Completed,.,Priv.,,2008
3652,1,-0.009054,-0.02258,0,0,0.9849558,3971.891,Friendly,Completed,73.5,Sub.,,2006
3652,1,0.0337697,0.0787169,0,0,1.0558349,796.851,Friendly,Completed,26.5,Sub.,,2010
3652,0,-0.029941,-0.044487,1,1,0.9713661,3097.36,Friendly,Completed,100,Priv.,,2006
3652,0,-0.048482,-0.056684,0,0,0.9849558,3418.541,Friendly,Completed,.,Priv.,,2007
1311,1,-0.016205,-0.011173,1,0,0.4488635,207.594,Friendly,Completed,100,Sub.,,2012
1311,1,0.0310961,0.0481425,1,0,0.3747055,351.995,Friendly,Completed,100,Sub.,,2014
1311,1,0.0061889,0.0106353,1,0,0.0987312,602.898,Friendly,Completed,100,Priv.,,2007
4813,0,0.0069344,0.0063373,1,0,0.2926407,80.952,Friendly,Completed,100,Priv.,,2011
4813,0,0.0669513,-0.00201,1,0,0.3718132,50.735,Friendly,Completed,100,Priv.,,2009
6020,0,0.0009771,0.0114892,1,0,0.8655609,2938.205,Friendly,Pending,.,Public,65.749,2017
6020,0,0.0902669,0.0769362,1,0,0.8525179,1802.502,Friendly,Completed,100,Sub.,,2013
6020,0,-0.004613,0.0111029,1,0,0.8518951,2447.835,Friendly,Completed,100,Sub.,,2014
6020,0,0.0301912,0.0371991,1,0,0.8627479,1707.275,Friendly,Completed,100,Sub.,,2011
6020,0,0.0075283,0.0174817,1,1,0.861501,19790.207,Friendly,Completed,100,Public,62.475,2006
6020,0,-0.000319,0.0061901,1,1,0.8689151,2217.383,Friendly,Completed,100,Public,147.599,2007
6020,0,-0.031253,-0.008478,1,0,0.8612765,2167.94,Friendly,Completed,100,Sub.,,2010
6020,0,0.01284,0.0312869,1,0,0.860042,1794.929,Friendly,Completed,100,Priv.,,2012
6020,0,0.0201172,0.0386472,1,0,0.8581528,1333.413,Friendly,Completed,100,Priv.,,2011
6798,0,0.0096234,-0.004665,1,0,0.5932438,1617.776,Friendly,Completed,100,Priv.,,2014
6798,0,0.0965363,0.0521451,1,0,0.7011765,1386.216,Friendly,Completed,100,Priv.,,2008
6798,0,0.0164523,-0.007721,1,0,0.7102592,1846.82,Friendly,Completed,100,Priv.,,2007
6798,0,-0.004152,-0.021158,1,0,0.6794173,1572.364,Friendly,Completed,100,Priv.,,2006
6798,0,-0.020236,-0.012696,1,1,0.6238433,1987.359,Friendly,Completed,100,Priv.,,2011
6798,0,0.0094012,-0.014358,1,1,0.7417093,1463.591,Friendly,Completed,100,Priv.,,2008
6798,0,-0.022918,-0.013048,1,0,0.643069,2137.641,Friendly,Completed,100,Priv.,,2010
6798,0,0.0008866,0.0267121,1,0,0.6589443,1668.49,Friendly,Completed,100,Priv.,,2006
6798,0,-0.01707,-0.027588,1,0,0.6238433,2029.616,Friendly,Completed,100,Priv.,,2011
6798,0,4.78e-05,0.019324,1,0,0.6794173,1564.77,Friendly,Completed,100,Priv.,,2006
6798,0,0.0144241,0.0215656,1,0,0.5997178,1865.012,Friendly,Completed,100,Priv.,,2014
6798,0,-0.034135,-0.025351,1,0,0.7439923,1710.824,Friendly,Completed,100,Priv.,,2007
6020,0,0.0168549,0.0271146,1,0,0.9071918,129.051,Friendly,Completed,100,Priv.,,2015
6020,0,0.010215,0.0440853,1,0,0.9045691,98.081,Friendly,Completed,100,Sub.,,2014
4953,1,0.0711513,0.0944281,1,0,0.5644248,3758.386,Friendly,Completed,100,Priv.,,2011
4953,1,0.045684,0.0044295,1,0,0.5869611,2124.627,Friendly,Completed,100,Priv.,,2008
4953,1,0.0165437,0.0198315,1,0,0.5300324,3282.912,Friendly,Completed,100,Priv.,,2011
4953,1,-0.029597,-0.051859,1,1,0.5172746,1956.472,Friendly,Completed,100,Sub.,,2009
4953,0,0.1056618,0.0683671,1,1,0.4906541,3762.174,Friendly,Completed,100,Priv.,,2012
4953,1,0.0075751,-0.004254,1,0,0.5197238,2068.121,Friendly,Completed,100,Priv.,,2009
4953,1,0.0131793,-0.005709,1,0,0.5662868,2129.121,Friendly,Completed,100,Sub.,,2007
4953,1,-0.000654,-0.0074,1,0,0.5778323,1843.68,Friendly,Completed,100,Sub.,,2006
4953,1,0.015592,-0.004359,1,0,0.5809456,1723.255,Friendly,Pending,.,Sub.,,2006
4953,0,0.0409384,0.0408435,1,0,0.6005481,508.768,Friendly,Completed,100,Priv.,,2008
4953,0,-0.07669,-0.156551,1,0,0.6212939,421.068,Friendly,Completed,100,Priv.,,2007
4953,0,-0.008072,-0.00941,1,0,0.6090079,418.07,Friendly,Completed,100,Priv.,,2007
4953,1,0.0283454,0.0502713,1,0,0.6043046,437.601,Friendly,Completed,100,Priv.,,2007
4953,1,-0.006095,-0.007046,1,0,0.6802177,16182.998,Friendly,Completed,100,Priv.,,2009
4953,1,0.0003768,-0.001668,1,0,0.7228459,22000.162,Friendly,Completed,100,Sub.,,2014
4953,0,-0.002882,-0.014234,1,0,0.7055012,16514.504,Friendly,Completed,.,Priv.,,2010
4953,0,-0.105802,-0.0897,1,0,0.6936438,17600.92,Friendly,Completed,100,Priv.,,2011
4953,1,-0.037442,-0.036031,1,1,0.7067975,18876.382,Unsolic.,Withdrawn,.,Public,5728.583,2008
4953,0,0.0108659,0.0037552,1,0,0.7037198,18835.429,Friendly,Completed,100,Priv.,,2013
3826,0,-0.011003,-0.007165,1,0,0.7728027,6142.881,Friendly,Completed,100,Priv.,,2007
3826,0,-0.006282,-0.004114,1,0,0.8259401,4729.208,Friendly,Completed,100,Priv.,,2006
3826,1,0.029616,0.0490063,0,0,0.5015057,8901.846,Friendly,Completed,100,Sub.,,2014
3826,0,0.005011,0.0864316,1,0,0.5927008,3744.682,Friendly,Completed,.,Priv.,,2009
3826,1,0.0229679,0.0254244,0,0,0.8294934,4167.582,Friendly,Completed,100,Priv.,,2006
5070,0,0.0471165,0.0338335,1,1,0.311858,1710.379,Friendly,Completed,100,Public,57.182,2007
5070,0,0.0154061,0.0310452,0,0,0.2101001,2072.26,Friendly,Completed,60,Sub.,,2012
5070,0,-0.028691,-0.020748,1,1,0.3651433,3572.688,Friendly,Completed,10,J.V.,,2014
2834,1,0.0555886,0.0773966,0,0,0.4681486,8392.913,Friendly,Completed,100,Priv.,,2012
2834,1,-0.022408,-0.029122,0,1,0.4519054,7803.686,Friendly,Completed,100,Sub.,,2012
2834,1,-0.000964,-0.025038,1,0,0.4954941,4717.076,Friendly,Completed,100,Sub.,,2010
2834,0,-0.010078,0.003689,1,0,0.426052,4204.205,Friendly,Completed,100,Priv.,,2010
2834,0,0.0383704,0.0235406,0,0,0.4511973,5570.897,Friendly,Completed,.,Priv.,,2010
2834,1,-0.01127,0.0081521,1,0,0.4315495,9147.603,Friendly,Pending,.,Sub.,,2011
2834,1,0.0169847,0.0041462,0,0,0.4511973,5056.134,Not Appl.,Status Unknown,.,Sub.,,2010
2834,1,0.0218023,0.0297215,0,0,0.4315495,7807.574,Friendly,Completed,100,Priv.,,2011
2834,1,-0.017287,-0.04532,0,0,0.4216987,2524.191,Friendly,Pending,.,Sub.,,2008
2834,1,0.0965571,0.0849699,0,0,0.4231784,3270.934,Friendly,Completed,100,Priv.,,2009
2834,1,0.0042104,-0.018627,0,0,0.4380292,11432.954,Friendly,Completed,100,Priv.,,2013
8742,1,-0.007308,-0.030316,1,0,0.5576089,1506.333,Friendly,Completed,100,Priv.,,2006
8742,1,-0.005541,0.0084931,0,0,0.4227055,2056.473,Friendly,Completed,100,Sub.,,2007
8742,0,0.0321712,0.0228455,0,0,0.4998699,2504.436,Friendly,Completed,20,Priv.,,2008
8742,1,0.0003267,-0.01182,0,0,0.4998699,2502.312,Friendly,Completed,100,Priv.,,2008
8742,0,0.0225295,0.0340654,0,0,0.4851838,1901.375,Friendly,Completed,100,Priv.,,2007
8742,0,0.0160586,0.0077058,0,0,0.4464077,1424.457,Friendly,Completed,100,Priv.,,2008
8742,1,-0.007047,-0.029296,0,0,0.4359828,2029.25,Friendly,Completed,.,Priv.,,2007
8742,0,0.0162399,0.0135808,1,0,0.4227055,2189.916,Friendly,Completed,100,Priv.,,2007
3490,0,0.0505087,0.0491181,1,1,0.421423,1980.971,Friendly,Completed,100,Priv.,,2014
3490,0,-0.014638,-0.018781,0,0,0.4507096,1154.378,Friendly,Completed,100,Priv.,,2010
3490,0,0.0439076,0.0418764,0,0,0.5832623,743.247,Friendly,Completed,100,Priv.,,2006
3490,0,0.0099606,0.0056339,1,0,0.4472791,1135.762,Friendly,Completed,100,Priv.,,2010
3490,0,-0.01813,-0.031987,1,0,0.5172825,1240.588,Friendly,Completed,100,Sub.,,2006
3490,0,0.0464501,0.0540396,0,0,0.4523419,1334.648,Friendly,Completed,100,Sub.,,2011
3490,0,-0.030269,-0.002863,0,0,0.5172825,913.982,Friendly,Completed,100,Sub.,,2006
3490,0,0.0117559,-0.058231,0,0,0.5172825,985.569,Friendly,Completed,100,Priv.,,2006
3490,0,-0.046244,-0.012291,0,0,0.4797523,245.534,Friendly,Completed,100,Priv.,,2012
3490,0,0.0861294,0.1295246,1,0,0.4776933,1010.993,Friendly,Completed,100,Priv.,,2007
1381,1,-0.002726,0.0091719,1,0,0.4434336,27961.053,Friendly,Completed,100,Priv.,,2008
7374,0,-0.026978,0.0577183,1,0,0.4234557,94.58,Friendly,Completed,100,Priv.,,2006
7370,0,-0.039561,-0.001022,1,0,0.6449096,1539.012,Friendly,Completed,100,Priv.,,2013
7370,0,0.045629,0.057924,1,0,0.1543161,1603.993,Friendly,Completed,100,Public,1471.192,2009
7370,0,-0.036054,0.0490097,1,0,0.1629988,1785.891,Friendly,Withdrawn,.,Priv.,,2008
7370,0,0.0168879,-0.007136,1,1,0.2159303,304.559,Friendly,Completed,100,Sub.,,2006
7370,0,0.0422375,0.0665371,1,0,0.2705374,313.172,Friendly,Completed,100,Priv.,,2006
7370,0,0.0359107,0.0181364,1,1,0.561702,2022.169,Not Appl.,Completed,9.91,Public,2022.169,2010
7370,0,0.0198205,0.0606346,1,1,0.3010489,2790.695,Not Appl.,Completed,5.05,Public,2790.695,2010
7370,0,-0.08798,-0.098291,1,1,0.5890154,1529.105,Not Appl.,Completed,31.6,Public,1529.105,2012
7370,0,0.0267023,0.0194246,1,1,0.6449096,1338.506,Not Appl.,Completed,10,Public,1338.506,2013
7389,0,-0.135609,-0.138725,1,0,0.4115323,28.616,Friendly,Completed,100,Priv.,,2010
7389,0,0.0306175,-0.066416,1,0,0.787462,14.391,Friendly,Completed,100,Priv.,,2009
7389,0,-0.123535,-0.10675,1,0,0.3822833,49.757,Friendly,Completed,100,Priv.,,2011
